page_title,rank,timestamp,total.total,month,timeRange.start,timeRange.end
Project:زريعة,1,2022-06-01T00:00:00.000Z,1,2022-06-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,2022-07-01T00:00:00.000Z
Talk:المغريب,2,2022-06-01T00:00:00.000Z,1,2022-06-01T00:00:00.000Z,2022-06-01T00:00:00.000Z,2022-07-01T00:00:00.000Z
