user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
DannyS712 bot III,40,2022-07-01T00:00:00.000Z,2770,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DPL bot,41,2022-07-01T00:00:00.000Z,2670,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SineBot,42,2022-07-01T00:00:00.000Z,2551,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
EarwigBot,43,2022-07-01T00:00:00.000Z,2501,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SporkBot,44,2022-07-01T00:00:00.000Z,2205,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SuggestBot,45,2022-07-01T00:00:00.000Z,1955,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MusikBot II,46,2022-07-01T00:00:00.000Z,1941,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mz7 (bot),47,2022-07-01T00:00:00.000Z,1892,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Filedelinkerbot,48,2022-07-01T00:00:00.000Z,1865,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Yapperbot,49,2022-07-01T00:00:00.000Z,1807,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SdkbBot,50,2022-07-01T00:00:00.000Z,1771,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
BernsteinBot,51,2022-07-01T00:00:00.000Z,1406,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MilHistBot,52,2022-07-01T00:00:00.000Z,1221,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Scsbot,53,2022-07-01T00:00:00.000Z,1099,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
RussBot,54,2022-07-01T00:00:00.000Z,1084,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MusikBot,55,2022-07-01T00:00:00.000Z,1058,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DYKUpdateBot,56,2022-07-01T00:00:00.000Z,1016,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mathbot,57,2022-07-01T00:00:00.000Z,996,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DumbBOT,58,2022-07-01T00:00:00.000Z,844,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
FastilyBot,59,2022-07-01T00:00:00.000Z,791,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
TolBot,60,2022-07-01T00:00:00.000Z,749,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
EnterpriseyBot,61,2022-07-01T00:00:00.000Z,669,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Bender the Bot,62,2022-07-01T00:00:00.000Z,661,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DYKHousekeepingBot,63,2022-07-01T00:00:00.000Z,652,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ST47Bot,64,2022-07-01T00:00:00.000Z,609,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
WugBot,65,2022-07-01T00:00:00.000Z,584,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
The Anomebot2,66,2022-07-01T00:00:00.000Z,538,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
FACBot,67,2022-07-01T00:00:00.000Z,485,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ListeriaBot,68,2022-07-01T00:00:00.000Z,482,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Muninnbot,69,2022-07-01T00:00:00.000Z,412,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DannyS712 bot,70,2022-07-01T00:00:00.000Z,392,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ImageRemovalBot,71,2022-07-01T00:00:00.000Z,353,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
RichBot,72,2022-07-01T00:00:00.000Z,353,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ImageTaggingBot,73,2022-07-01T00:00:00.000Z,331,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
LivingBot,74,2022-07-01T00:00:00.000Z,329,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
TweetCiteBot,75,2022-07-01T00:00:00.000Z,307,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Pi bot,76,2022-07-01T00:00:00.000Z,293,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
AnomieBOT III,77,2022-07-01T00:00:00.000Z,273,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Hazard-Bot,78,2022-07-01T00:00:00.000Z,249,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Merge bot,79,2022-07-01T00:00:00.000Z,246,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ErfgoedBot,80,2022-07-01T00:00:00.000Z,245,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MajavahBot,81,2022-07-01T00:00:00.000Z,222,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rick Bot,82,2022-07-01T00:00:00.000Z,221,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
AntiCompositeBot,83,2022-07-01T00:00:00.000Z,185,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MDanielsBot,84,2022-07-01T00:00:00.000Z,161,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
YiFeiBot,85,2022-07-01T00:00:00.000Z,143,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
RscprinterBot,86,2022-07-01T00:00:00.000Z,135,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ahechtbot,87,2022-07-01T00:00:00.000Z,126,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
FrescoBot,88,2022-07-01T00:00:00.000Z,117,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
VahurzpuBot,89,2022-07-01T00:00:00.000Z,116,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
WoodwardBot,90,2022-07-01T00:00:00.000Z,113,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
TokenzeroBot,91,2022-07-01T00:00:00.000Z,95,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ProcBot,92,2022-07-01T00:00:00.000Z,90,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Aidan9382-Bot,93,2022-07-01T00:00:00.000Z,70,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Galobot,94,2022-07-01T00:00:00.000Z,66,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dexbot,95,2022-07-01T00:00:00.000Z,48,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
JJMC89 bot II,96,2022-07-01T00:00:00.000Z,43,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Cyberbot II,97,2022-07-01T00:00:00.000Z,34,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
AnomieBOT II,98,2022-07-01T00:00:00.000Z,32,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
NovemBot,99,2022-07-01T00:00:00.000Z,31,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SpaceFactsBot,100,2022-07-01T00:00:00.000Z,31,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
