user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
Ser Amantio di Nicolao,1,2022-07-01T00:00:00.000Z,146347,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Citation bot,2,2022-07-01T00:00:00.000Z,65566,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
InternetArchiveBot,3,2022-07-01T00:00:00.000Z,37157,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Simeon,4,2022-07-01T00:00:00.000Z,21006,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
AnomieBOT,5,2022-07-01T00:00:00.000Z,18147,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Qwerfjkl (bot),6,2022-07-01T00:00:00.000Z,15482,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
JJMC89 bot III,7,2022-07-01T00:00:00.000Z,14907,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Bearcat,8,2022-07-01T00:00:00.000Z,14301,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
BrownHairedGirl,9,2022-07-01T00:00:00.000Z,14268,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
WikiCleanerBot,10,2022-07-01T00:00:00.000Z,13462,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
GreenC bot,11,2022-07-01T00:00:00.000Z,12365,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jevansen,12,2022-07-01T00:00:00.000Z,11590,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Red Director,13,2022-07-01T00:00:00.000Z,10981,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Lugnuts,14,2022-07-01T00:00:00.000Z,10954,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Tassedethe,15,2022-07-01T00:00:00.000Z,10925,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rodw,16,2022-07-01T00:00:00.000Z,10882,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Crowsus,17,2022-07-01T00:00:00.000Z,10589,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
BD2412,18,2022-07-01T00:00:00.000Z,10320,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rathfelder,19,2022-07-01T00:00:00.000Z,9157,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
BattyBot,20,2022-07-01T00:00:00.000Z,7727,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Geregen2,21,2022-07-01T00:00:00.000Z,7414,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
FMSky,22,2022-07-01T00:00:00.000Z,7352,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
EmausBot,23,2022-07-01T00:00:00.000Z,7143,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Saksapoiss,24,2022-07-01T00:00:00.000Z,6444,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
