user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
Ibrahim.ID,59,2022-07-01T00:00:00.000Z,60,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
إبراهيم الشعيبي,60,2022-07-01T00:00:00.000Z,60,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sunshine1049,61,2022-07-01T00:00:00.000Z,59,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Abdelrhman 1990,62,2022-07-01T00:00:00.000Z,58,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MdsShakil,63,2022-07-01T00:00:00.000Z,58,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mr-Redha,64,2022-07-01T00:00:00.000Z,58,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Superstrongboy,65,2022-07-01T00:00:00.000Z,56,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mahmoudalrawi,66,2022-07-01T00:00:00.000Z,55,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ال هيبة المغربي,67,2022-07-01T00:00:00.000Z,53,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MrJoker07,68,2022-07-01T00:00:00.000Z,52,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Wisam yazeedo,69,2022-07-01T00:00:00.000Z,50,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ابنُ الرازي,70,2022-07-01T00:00:00.000Z,49,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
AbdelRahmanHD,71,2022-07-01T00:00:00.000Z,49,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
المتمرد,72,2022-07-01T00:00:00.000Z,49,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Aws Al-mimari,73,2022-07-01T00:00:00.000Z,48,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Blaryan,74,2022-07-01T00:00:00.000Z,47,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Kilwaz,75,2022-07-01T00:00:00.000Z,44,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ELAMEEN7,76,2022-07-01T00:00:00.000Z,42,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ayhss,77,2022-07-01T00:00:00.000Z,41,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
عثمان,78,2022-07-01T00:00:00.000Z,41,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dedaban,79,2022-07-01T00:00:00.000Z,41,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
RonaldB,80,2022-07-01T00:00:00.000Z,41,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
اباالحسن وائل,81,2022-07-01T00:00:00.000Z,40,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
يوسف أمين,82,2022-07-01T00:00:00.000Z,38,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
FSFFF,83,2022-07-01T00:00:00.000Z,38,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Muhends,84,2022-07-01T00:00:00.000Z,37,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Houssam Atlas,85,2022-07-01T00:00:00.000Z,37,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
KoreaNew,86,2022-07-01T00:00:00.000Z,37,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
