user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
Mohamed Belgazem,57,2022-07-01T00:00:00.000Z,290,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mjs 78,58,2022-07-01T00:00:00.000Z,282,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
بندر,59,2022-07-01T00:00:00.000Z,278,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
محمد قيس كاظم,60,2022-07-01T00:00:00.000Z,272,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ahmed11224,61,2022-07-01T00:00:00.000Z,268,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Muhends,62,2022-07-01T00:00:00.000Z,265,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sgh45,63,2022-07-01T00:00:00.000Z,264,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ali mohmad alksnsany,64,2022-07-01T00:00:00.000Z,261,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Eortainator,65,2022-07-01T00:00:00.000Z,259,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Justwiki,66,2022-07-01T00:00:00.000Z,255,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
CommonsDelinker,67,2022-07-01T00:00:00.000Z,252,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
كولد,68,2022-07-01T00:00:00.000Z,249,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Abdelrhman 1990,69,2022-07-01T00:00:00.000Z,245,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
مصعوب,70,2022-07-01T00:00:00.000Z,241,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
علاء الدين,71,2022-07-01T00:00:00.000Z,235,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jfuo,72,2022-07-01T00:00:00.000Z,230,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Abdurhman Ahmad,73,2022-07-01T00:00:00.000Z,227,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sami Lab,74,2022-07-01T00:00:00.000Z,225,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
عمرو بن كلثوم,75,2022-07-01T00:00:00.000Z,214,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
مصعب العبود,76,2022-07-01T00:00:00.000Z,213,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Wisam yazeedo,77,2022-07-01T00:00:00.000Z,211,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mhsohaib,78,2022-07-01T00:00:00.000Z,209,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
عبد الله عرفة (بيت الحكمة),79,2022-07-01T00:00:00.000Z,207,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ahmed Mohammed Salem Alleswas,80,2022-07-01T00:00:00.000Z,203,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Cyclone605,81,2022-07-01T00:00:00.000Z,191,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Zahiralbarqi,82,2022-07-01T00:00:00.000Z,189,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Meno25,83,2022-07-01T00:00:00.000Z,188,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
مريم عمران الخطيب,84,2022-07-01T00:00:00.000Z,180,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Zoro arifi,85,2022-07-01T00:00:00.000Z,179,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Johna188,86,2022-07-01T00:00:00.000Z,175,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dedaban,87,2022-07-01T00:00:00.000Z,171,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
"""Yahia""",88,2022-07-01T00:00:00.000Z,169,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Houssam Atlas,89,2022-07-01T00:00:00.000Z,163,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
محمد بن تركي الفيصل,90,2022-07-01T00:00:00.000Z,160,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Aya Reyad,91,2022-07-01T00:00:00.000Z,159,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rami alrifai,92,2022-07-01T00:00:00.000Z,156,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Hassan Al-Jarrah,93,2022-07-01T00:00:00.000Z,150,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
عثمان,94,2022-07-01T00:00:00.000Z,148,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
,95,2022-07-01T00:00:00.000Z,147,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Superstrongboy,96,2022-07-01T00:00:00.000Z,145,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
إيناس الأحمر,97,2022-07-01T00:00:00.000Z,141,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dr-Taher,98,2022-07-01T00:00:00.000Z,141,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ala Ef,99,2022-07-01T00:00:00.000Z,138,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
بن خليف,100,2022-07-01T00:00:00.000Z,137,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
