user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
MdBot,40,2022-07-01T00:00:00.000Z,613,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dr-Taher,41,2022-07-01T00:00:00.000Z,573,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
AlaneeeQ,42,2022-07-01T00:00:00.000Z,570,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Usamasaad,43,2022-07-01T00:00:00.000Z,561,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
القلموني,44,2022-07-01T00:00:00.000Z,542,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mervat,45,2022-07-01T00:00:00.000Z,530,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
أحمد توفيق,46,2022-07-01T00:00:00.000Z,528,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
حسن القيم,47,2022-07-01T00:00:00.000Z,514,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
حاتم البوعناني,48,2022-07-01T00:00:00.000Z,513,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Community Tech bot,49,2022-07-01T00:00:00.000Z,505,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Hassan Hassoon,50,2022-07-01T00:00:00.000Z,505,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Bebo106,51,2022-07-01T00:00:00.000Z,498,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ruwaym,52,2022-07-01T00:00:00.000Z,467,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mutasim Elmahadi,53,2022-07-01T00:00:00.000Z,438,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
الأفعى,54,2022-07-01T00:00:00.000Z,433,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sgh45,55,2022-07-01T00:00:00.000Z,407,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
بندر,56,2022-07-01T00:00:00.000Z,403,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
محمد قيس كاظم,57,2022-07-01T00:00:00.000Z,399,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
أحمد محمد بسيوني,58,2022-07-01T00:00:00.000Z,395,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
بداح فهد,59,2022-07-01T00:00:00.000Z,392,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Abu aamir,60,2022-07-01T00:00:00.000Z,387,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
مصعوب,61,2022-07-01T00:00:00.000Z,386,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mohamed Belgazem,62,2022-07-01T00:00:00.000Z,379,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ابنُ الرازي,63,2022-07-01T00:00:00.000Z,376,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
محمد بن تركي الفيصل,64,2022-07-01T00:00:00.000Z,373,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mohammdaon,65,2022-07-01T00:00:00.000Z,370,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ibrahim.ID,66,2022-07-01T00:00:00.000Z,358,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MediaWiki message delivery,67,2022-07-01T00:00:00.000Z,353,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ahmed11224,68,2022-07-01T00:00:00.000Z,330,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sandra Hanbo,69,2022-07-01T00:00:00.000Z,329,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
CommonsDelinker,70,2022-07-01T00:00:00.000Z,325,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
مـازن,71,2022-07-01T00:00:00.000Z,322,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
علاء الدين,72,2022-07-01T00:00:00.000Z,317,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Abdelrhman 1990,73,2022-07-01T00:00:00.000Z,303,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Muhends,74,2022-07-01T00:00:00.000Z,302,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Flow talk page manager,75,2022-07-01T00:00:00.000Z,296,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Eortainator,76,2022-07-01T00:00:00.000Z,294,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mjs 78,77,2022-07-01T00:00:00.000Z,289,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ahmed Mohammed Salem Alleswas,78,2022-07-01T00:00:00.000Z,286,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Justwiki,79,2022-07-01T00:00:00.000Z,284,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
عمرو بن كلثوم,80,2022-07-01T00:00:00.000Z,279,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Meno25,81,2022-07-01T00:00:00.000Z,273,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
كولد,82,2022-07-01T00:00:00.000Z,264,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ali mohmad alksnsany,83,2022-07-01T00:00:00.000Z,261,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Wisam yazeedo,84,2022-07-01T00:00:00.000Z,261,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Osps7,85,2022-07-01T00:00:00.000Z,259,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sami Lab,86,2022-07-01T00:00:00.000Z,258,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Hassan Al-Jarrah,87,2022-07-01T00:00:00.000Z,246,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
مصعب العبود,88,2022-07-01T00:00:00.000Z,246,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mhsohaib,89,2022-07-01T00:00:00.000Z,241,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jfuo,90,2022-07-01T00:00:00.000Z,230,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Abdurhman Ahmad,91,2022-07-01T00:00:00.000Z,228,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
وليدالصكر,92,2022-07-01T00:00:00.000Z,221,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rami alrifai,93,2022-07-01T00:00:00.000Z,219,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Cyclone605,94,2022-07-01T00:00:00.000Z,217,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ala Ef,95,2022-07-01T00:00:00.000Z,216,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dedaban,96,2022-07-01T00:00:00.000Z,212,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Zahiralbarqi,97,2022-07-01T00:00:00.000Z,209,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
عبد الله عرفة (بيت الحكمة),98,2022-07-01T00:00:00.000Z,207,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
"""Yahia""",99,2022-07-01T00:00:00.000Z,202,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Superstrongboy,100,2022-07-01T00:00:00.000Z,201,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
