user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
Ser Amantio di Nicolao,1,2022-07-01T00:00:00.000Z,146347,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Simeon,2,2022-07-01T00:00:00.000Z,21006,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Bearcat,3,2022-07-01T00:00:00.000Z,14301,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
BrownHairedGirl,4,2022-07-01T00:00:00.000Z,14268,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jevansen,5,2022-07-01T00:00:00.000Z,11590,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Red Director,6,2022-07-01T00:00:00.000Z,10981,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Lugnuts,7,2022-07-01T00:00:00.000Z,10954,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Tassedethe,8,2022-07-01T00:00:00.000Z,10925,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rodw,9,2022-07-01T00:00:00.000Z,10882,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Crowsus,10,2022-07-01T00:00:00.000Z,10589,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
BD2412,11,2022-07-01T00:00:00.000Z,10320,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rathfelder,12,2022-07-01T00:00:00.000Z,9157,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Geregen2,13,2022-07-01T00:00:00.000Z,7414,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
FMSky,14,2022-07-01T00:00:00.000Z,7352,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Saksapoiss,15,2022-07-01T00:00:00.000Z,6444,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Smasongarrison,16,2022-07-01T00:00:00.000Z,6215,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Thrakkx,17,2022-07-01T00:00:00.000Z,6138,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Hey man im josh,18,2022-07-01T00:00:00.000Z,6120,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Vanisaac,19,2022-07-01T00:00:00.000Z,6107,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Chris the speller,20,2022-07-01T00:00:00.000Z,5850,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
INS Pirat,21,2022-07-01T00:00:00.000Z,5511,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Scorpions13256,22,2022-07-01T00:00:00.000Z,5416,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ss112,23,2022-07-01T00:00:00.000Z,5220,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Debartolo2917,24,2022-07-01T00:00:00.000Z,4908,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ThadeusOfNazereth,25,2022-07-01T00:00:00.000Z,4782,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Kailash29792,26,2022-07-01T00:00:00.000Z,4775,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
GoodDay,27,2022-07-01T00:00:00.000Z,4553,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Lord Cornwallis,28,2022-07-01T00:00:00.000Z,4520,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Headbomb,29,2022-07-01T00:00:00.000Z,4508,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Missvain,30,2022-07-01T00:00:00.000Z,4433,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
WhisperToMe,31,2022-07-01T00:00:00.000Z,4432,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Arjayay,32,2022-07-01T00:00:00.000Z,4267,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Keystone18,33,2022-07-01T00:00:00.000Z,4176,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Nat965,34,2022-07-01T00:00:00.000Z,4129,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ira Leviton,35,2022-07-01T00:00:00.000Z,4091,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Venkat TL,36,2022-07-01T00:00:00.000Z,4076,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jarble,37,2022-07-01T00:00:00.000Z,3930,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Spokoyni,38,2022-07-01T00:00:00.000Z,3919,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Liz,39,2022-07-01T00:00:00.000Z,3908,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Gaois,40,2022-07-01T00:00:00.000Z,3900,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Lepricavark,41,2022-07-01T00:00:00.000Z,3881,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SimLibrarian,42,2022-07-01T00:00:00.000Z,3866,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MB,43,2022-07-01T00:00:00.000Z,3843,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Markussep,44,2022-07-01T00:00:00.000Z,3755,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Egeymi,45,2022-07-01T00:00:00.000Z,3692,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dl2000,46,2022-07-01T00:00:00.000Z,3638,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
GünniX,47,2022-07-01T00:00:00.000Z,3491,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Opencooper,48,2022-07-01T00:00:00.000Z,3411,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dawnseeker2000,49,2022-07-01T00:00:00.000Z,3386,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mexedits1,50,2022-07-01T00:00:00.000Z,3359,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dimadick,51,2022-07-01T00:00:00.000Z,3344,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Pbrks,52,2022-07-01T00:00:00.000Z,3301,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ffffrr,53,2022-07-01T00:00:00.000Z,3113,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sc2353,54,2022-07-01T00:00:00.000Z,3112,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Keith D,55,2022-07-01T00:00:00.000Z,3095,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Explicit,56,2022-07-01T00:00:00.000Z,3094,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Balon Greyjoy,57,2022-07-01T00:00:00.000Z,3089,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Lancepark,58,2022-07-01T00:00:00.000Z,3081,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Kaltenmeyer,59,2022-07-01T00:00:00.000Z,3073,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Storchy,60,2022-07-01T00:00:00.000Z,3047,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Zyxw,61,2022-07-01T00:00:00.000Z,2936,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MurrayGreshler,62,2022-07-01T00:00:00.000Z,2922,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Adakiko,63,2022-07-01T00:00:00.000Z,2754,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Denisarona,64,2022-07-01T00:00:00.000Z,2735,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Binksternet,65,2022-07-01T00:00:00.000Z,2675,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mehediabedin,66,2022-07-01T00:00:00.000Z,2675,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Bs1jac,67,2022-07-01T00:00:00.000Z,2673,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MNWiki845,68,2022-07-01T00:00:00.000Z,2646,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jengod,69,2022-07-01T00:00:00.000Z,2644,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Muhandes,70,2022-07-01T00:00:00.000Z,2620,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Adamtt9,71,2022-07-01T00:00:00.000Z,2620,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Fuddle,72,2022-07-01T00:00:00.000Z,2616,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Kante4,73,2022-07-01T00:00:00.000Z,2602,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Billjones94,74,2022-07-01T00:00:00.000Z,2600,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Timzy D'Great,75,2022-07-01T00:00:00.000Z,2585,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Certes,76,2022-07-01T00:00:00.000Z,2549,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Michaelwallace22,77,2022-07-01T00:00:00.000Z,2505,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Serols,78,2022-07-01T00:00:00.000Z,2496,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Fadesga,79,2022-07-01T00:00:00.000Z,2464,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SarahTHunter,80,2022-07-01T00:00:00.000Z,2442,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jweiss11,81,2022-07-01T00:00:00.000Z,2434,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Robby.is.on,82,2022-07-01T00:00:00.000Z,2420,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Chrisdoyleorwell,83,2022-07-01T00:00:00.000Z,2400,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Aspects,84,2022-07-01T00:00:00.000Z,2362,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ridzaina,85,2022-07-01T00:00:00.000Z,2327,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Th78blue,86,2022-07-01T00:00:00.000Z,2302,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Struway2,87,2022-07-01T00:00:00.000Z,2299,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Joeykai,88,2022-07-01T00:00:00.000Z,2263,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ed1964,89,2022-07-01T00:00:00.000Z,2185,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Lindsey40186,90,2022-07-01T00:00:00.000Z,2169,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MPGuy2824,91,2022-07-01T00:00:00.000Z,2147,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
I dream of horses,92,2022-07-01T00:00:00.000Z,2135,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DareshMohan,93,2022-07-01T00:00:00.000Z,2134,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DePiep,94,2022-07-01T00:00:00.000Z,2126,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Srich32977,95,2022-07-01T00:00:00.000Z,2114,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Johnpacklambert,96,2022-07-01T00:00:00.000Z,2025,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Muboshgu,97,2022-07-01T00:00:00.000Z,2023,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Formula Downforce,98,2022-07-01T00:00:00.000Z,2022,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Achmad Rachmani,99,2022-07-01T00:00:00.000Z,2014,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Trappist the monk,100,2022-07-01T00:00:00.000Z,2014,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
