user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
DarijaBot,1,2022-07-01T00:00:00.000Z,2644,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MenoBot,2,2022-07-01T00:00:00.000Z,601,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
PGVBot,3,2022-07-01T00:00:00.000Z,22,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
